identifier,title,date,type,publication_type,url,preferred_url,dossier_number,dossier_title
kst-24170-324,Gehandicaptenbeleid; Motie; Motie van het lid El Abassi over een op kleinere gemeenten gericht uitvoeringsplan ontwikkelen voor het opstellen en uitvoeren van een lokale inclusieagenda,2024-04-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/24170/kst-24170-324/1/xml/kst-24170-324.xml,,24170,Gehandicaptenbeleid
kst-29614-174,Grondrechten in een pluriforme samenleving; Motie; Motie van het lid El Abassi over onderzoeken hoe Pegida verboden kan worden,2024-09-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29614/kst-29614-174/1/xml/kst-29614-174.xml,,29614,Grondrechten in een pluriforme samenleving
kst-31066-1368,Belastingdienst; Motie; Motie van het lid Idsinga over uitspreken dat het bestaande gratis karakter van de Belastingtelefoon en de Helpdesk Intermediairs behouden blijft,2024-04-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31066/kst-31066-1368/1/xml/kst-31066-1368.xml,,31066,Belastingdienst
kst-30252-139,Toekomstvisie agrarische sector; Motie; Motie van de leden Flach en Pierik over zich inzetten om de derogatievrije bufferzones rond Natura 2000-gebieden te beperken tot zones rond stikstofgevoelige habitats,2023-12-21,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30252/kst-30252-139/1/xml/kst-30252-139.xml,,30252,Toekomstvisie agrarische sector
kst-36410-11,Nota over de toestand van ’s Rijks Financiën; Motie; Motie van het lid Wilders c.s. over het eigen risico schrappen,2023-09-21,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36410/kst-36410-11/1/xml/kst-36410-11.xml,,36410,Nota over de toestand van ’s Rijks Financiën
kst-32824-421,"Integratiebeleid; Motie; Motie van het lid Ergin over het realiseren van een volwaardige, geaccrediteerde, bekostigde universitaire opleiding tot islamitisch geestelijke",2024-05-30,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32824/kst-32824-421/1/xml/kst-32824-421.xml,,32824,Integratiebeleid
kst-33529-1251,Gaswinning; Motie; Motie van de leden Bushoff en Beckerman over de vergoeding van €2.500 uitkeren aan alle gedupeerden die nog wachten op versteviging,2024-09-12,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33529/kst-33529-1251/1/xml/kst-33529-1251.xml,,33529,Gaswinning
kst-32279-245,Zorg rond zwangerschap en geboorte; Motie; Motie van het lid Dijk over uitspreken dat de afdeling verloskunde van het HagaZiekenhuis in Zoetermeer moet blijven,2023-10-25,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32279/kst-32279-245/1/xml/kst-32279-245.xml,,32279,Zorg rond zwangerschap en geboorte
kst-32824-402,Integratiebeleid; Motie; Motie van het lid Kathmann over uniforme afspraken over de aanvraag en toekenning van toeslagen aan statushouders,2023-10-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32824/kst-32824-402/1/xml/kst-32824-402.xml,,32824,Integratiebeleid
kst-36550-5,Voorjaarsnota 2024; Motie; Motie van de leden Van der Lee en Westerveld over de voorbereidingen voor een wetsvoorstel voor een eigen bijdrage in de jeugdzorg staken,2024-06-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36550/kst-36550-5/1/xml/kst-36550-5.xml,,36550,Voorjaarsnota 2024
kst-29754-719,Terrorismebestrijding; Motie; Motie van het lid Eerdmans over het kabinet oproepen af te zien van aanwezigheid bij de nationale herdenking van het slavernijverleden zolang de Kamervoorzitter niet welkom is,2024-06-27,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29754/kst-29754-719/1/xml/kst-29754-719.xml,,29754,Terrorismebestrijding
kst-32043-618,Toekomst pensioenstelsel; Motie; Motie van de leden Léon de Jong en Stoffer over restitutie binnen het nabestaandenpensioen als keuze mogelijk maken,2023-10-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32043/kst-32043-618/1/xml/kst-32043-618.xml,,32043,Toekomst pensioenstelsel
kst-32013-294,Toekomst financiële sector; Motie; Motie van de leden Ergin en Bamenga over klanten en maatschappelijke organisaties betrekken bij het initiëren van een code of conduct,2024-09-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32013/kst-32013-294/1/xml/kst-32013-294.xml,,32013,Toekomst financiële sector
kst-29697-127,Gebiedsgerichte economische perspectieven en Regionaal Economisch Beleid; Motie; Motie van de leden Graus en Wilders over inzetten van een ‘politiek onafhankelijk’ gezant om compensatievergoedingen voor mijnbouwschade en de overstromingsramp versneld te effectueren,2023-10-26,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29697/kst-29697-127/1/xml/kst-29697-127.xml,,29697,Gebiedsgerichte economische perspectieven en Regionaal Economisch Beleid
kst-32793-743,Preventief gezondheidsbeleid; Motie; Motie van het lid Keijzer over onderzoeken of drang en dwang rond het coronavaccinatieprogramma redenen zijn waarom mensen nu afzien van deelname aan het Rijksvaccinatieprogramma,2024-04-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32793/kst-32793-743/1/xml/kst-32793-743.xml,,32793,Preventief gezondheidsbeleid
kst-36470-7,Najaarsnota 2023; Motie; Motie van het lid Vermeer over een risicoanalyse met betrekking tot verschillende belastingopbrengsten en economische scenario's uitwerken,2023-12-19,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36470/kst-36470-7/1/xml/kst-36470-7.xml,,36470,Najaarsnota 2023
kst-24724-226,Studiefinanciering; Motie; Motie van het lid Ergin c.s. over bezwaar en beroep online mogelijk maken en studenten hierover actief informeren,2024-03-21,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/24724/kst-24724-226/1/xml/kst-24724-226.xml,,24724,Studiefinanciering
kst-36333-62,Regels inzake een wettelijke taak van gemeenten om opvangvoorzieningen voor asielzoekers mogelijk te maken (Wet gemeentelijke taak mogelijk maken asielopvangvoorzieningen); Motie; Motie van het lid Markuszower over gemeenten nooit dwingen tot het opvangen van asielzoekers,2023-09-27,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36333/kst-36333-62/1/xml/kst-36333-62.xml,,36333,Regels inzake een wettelijke taak van gemeenten om opvangvoorzieningen voor asielzoekers mogelijk te maken (Wet gemeentelijke taak mogelijk maken asielopvangvoorzieningen)
kst-32852-299,Grondstoffenvoorzieningszekerheid; Motie; Motie van het lid Gabriëls over het opstellen van landelijke afvalpreventiedoelen,2024-03-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32852/kst-32852-299/1/xml/kst-32852-299.xml,,32852,Grondstoffenvoorzieningszekerheid
kst-32637-603,Bedrijfslevenbeleid; Motie; Motie van het lid White over rapporteren over het gebruik van verduurzamingsmaatregelen door het mkb en hoe de toegankelijkheid daartoe kan worden verbeterd,2024-02-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32637/kst-32637-603/1/xml/kst-32637-603.xml,,32637,Bedrijfslevenbeleid
kst-31305-421,Mobiliteitsbeleid; Motie; Motie van het lid Van Ginneken over verlenging van de tijdelijke vrijstelling voor de rijbewijs C-plicht voor zero-emissie bedrijfsvoertuigen,2023-09-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31305/kst-31305-421/1/xml/kst-31305-421.xml,,31305,Mobiliteitsbeleid
kst-29282-565,Arbeidsmarktbeleid en opleidingen zorgsector; Motie; Motie van het lid Dobbe over extra maatregelen zodat zorgverleners rond kunnen komen van hun salaris,2024-03-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29282/kst-29282-565/1/xml/kst-29282-565.xml,,29282,Arbeidsmarktbeleid en opleidingen zorgsector
kst-36471-30,Kabinetsformatie 2023; Motie (gewijzigd/nader); Nader gewijzigde motie van het lid Eerdmans over uitspreken dat er werk moet worden gemaakt van een centrumrechts kabinet (t.v.v. 36471-28),2024-02-15,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36471/kst-36471-30/1/xml/kst-36471-30.xml,,36471,Kabinetsformatie 2023
kst-31765-804,Kwaliteit van zorg; Motie; Motie van het lid Van Haga over de kostendelersnorm voor alle Nederlanders afschaffen,2023-09-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31765/kst-31765-804/1/xml/kst-31765-804.xml,,31765,Kwaliteit van zorg
kst-36279-18,Wijziging van de Wet experiment gesloten coffeeshopketen in verband met de toevoeging van een elfde gemeente aan het experiment; Motie; Motie van het lid Mutluer over het introduceren van een ingebruiknameplicht van negen maanden voor de geselecteerde telers,2024-02-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36279/kst-36279-18/1/xml/kst-36279-18.xml,,36279,Wijziging van de Wet experiment gesloten coffeeshopketen in verband met de toevoeging van een elfde gemeente aan het experiment
kst-27858-632,"Gewasbeschermingsbeleid; Motie; Motie van de leden Bisschop en Van der Plas over inzetten op erkenning van zaadbehandeling als preventieve, reducerende maatregel voor geïntegreerde gewasbescherming",2023-10-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27858/kst-27858-632/1/xml/kst-27858-632.xml,,27858,Gewasbeschermingsbeleid
kst-29240-149,Veiligheid op school; Motie; Motie van het lid Van Zanten over onderwijsinstellingen in het gespecialiseerd onderwijs adviseren om de verscheidenheid aan monitoringsinstrumenten te beperken,2024-06-12,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29240/kst-29240-149/1/xml/kst-29240-149.xml,,29240,Veiligheid op school
kst-30420-399,Emancipatiebeleid; Motie; Motie van de leden Rooderkerk en Mutluer over het juiste voorbeeld geven aan de publieke sector door een gendergelijkheidsplan op te stellen,2024-05-21,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30420/kst-30420-399/1/xml/kst-30420-399.xml,,30420,Emancipatiebeleid
kst-36471-11,"Kabinetsformatie 2023; Motie; Motie van het lid Van Baarle over uitspreken dat de islam een te respecteren godsdienst is, de (grond)rechten van Nederlandse moslims dienen te worden geëerbiedigd en dat het onacceptabel is om de islam te betitelen als een kwaadaardige ideologie",2023-12-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36471/kst-36471-11/1/xml/kst-36471-11.xml,,36471,Kabinetsformatie 2023
kst-21501-02-2760,Raad Algemene Zaken en Raad Buitenlandse Zaken; Motie; Motie van de leden Sylvana Simons en Van Baarle over uitspreken de nederzettingenpolitiek te veroordelen,2023-10-24,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-02/kst-21501-02-2760/1/xml/kst-21501-02-2760.xml,,21501-02,Raad Algemene Zaken en Raad Buitenlandse Zaken
kst-32645-143,Kernenergie; Motie; Motie van de leden Eerdmans en Vermeer over het faciliteren van Gelderland bij de locatieaanwijzing voor kerncentrales,2025-03-20,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32645/kst-32645-143/1/xml/kst-32645-143.xml,,32645,Kernenergie
kst-33552-129,Slachtofferbeleid; Motie; Motie van het lid Mutluer over onafhankelijk onderzoek naar de mogelijkheden tot verstrekking van dossiers aan nabestaanden bij cold cases en overlijden bij het optreden van wetshandhavers,2024-11-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33552/kst-33552-129/1/xml/kst-33552-129.xml,,33552,Slachtofferbeleid
kst-32847-1302,Integrale visie op de woningmarkt; Motie; Motie van het lid El Abassi over mysteryguestonderzoek structureel inzetten,2025-03-26,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32847/kst-32847-1302/1/xml/kst-32847-1302.xml,,32847,Integrale visie op de woningmarkt
kst-36045-201,Situatie in Oekraïne; Motie; Motie van het lid Teunissen over volledig onafhankelijk worden van energiebronnen uit Rusland,2025-02-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36045/kst-36045-201/1/xml/kst-36045-201.xml,,36045,Situatie in Oekraïne
kst-28286-1343,Dierenwelzijn; Motie; Motie van het lid Graus over middels de NVWA optreden tegen het routinematig zowel verdoofd als onverdoofd amputeren van lichaamsdelen van dieren zonder medische noodzaak,2024-10-16,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28286/kst-28286-1343/1/xml/kst-28286-1343.xml,,28286,Dierenwelzijn
kst-31765-892,Kwaliteit van zorg; Motie; Motie van het lid Claassen over in overleg met de zorgverzekeraars en zorginstellingen het experiment “speciale poli”,2024-12-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31765/kst-31765-892/1/xml/kst-31765-892.xml,,31765,Kwaliteit van zorg
kst-36600-I-12,Vaststelling van de begrotingsstaat van de Koning (I) voor het jaar 2025; Motie; Motie van het lid Eerdmans over uitspreken dat leden van het Koninklijk Huis niet meer betrokken worden bij politiek gevoelige dossiers als de toeslagenaffaire,2024-10-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36600-I/kst-36600-I-12/1/xml/kst-36600-I-12.xml,,36600-I,Vaststelling van de begrotingsstaat van de Koning (I) voor het jaar 2025
kst-32140-234,Herziening Belastingstelsel; Motie; Motie van de leden Stoffer en Grinwis over het ontzien van gezinnen bij de alternatieve invulling,2025-03-27,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32140/kst-32140-234/1/xml/kst-32140-234.xml,,32140,Herziening Belastingstelsel
kst-28676-484,NAVO; Motie; Motie van het lid Wijen-Nass over een dringend verzoek aan de NAVO-bondgenoten om te voldoen aan de 2%-norm,2025-02-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28676/kst-28676-484/1/xml/kst-28676-484.xml,,28676,NAVO
kst-24170-349,"Gehandicaptenbeleid; Motie; Motie van het lid El Abassi over maatregelen nemen die de werkgelegenheid voor mensen met een arbeidsbeperking verbeteren, en discriminatie op de arbeidsmarkt tegengaan",2024-12-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/24170/kst-24170-349/1/xml/kst-24170-349.xml,,24170,Gehandicaptenbeleid
kst-31839-1073,Jeugdzorg; Motie; Motie van de leden Westerveld en Dobbe over standaard een Kinderrechtentoets uitvoeren,2025-03-27,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31839/kst-31839-1073/1/xml/kst-31839-1073.xml,,31839,Jeugdzorg
kst-31066-1475,Belastingdienst; Motie; Motie van de leden Dijk en Ergin over in gesprek gaan met het onafhankelijk jongerenpanel toeslagen,2025-04-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31066/kst-31066-1475/1/xml/kst-31066-1475.xml,,31066,Belastingdienst
kst-29893-276,Veiligheid van het railvervoer; Motie; Motie van het lid Van Kent over afspraken met ProRail over zo min mogelijk inzet van zzp'ers bij risicovolle spoorwerkzaamheden,2025-02-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29893/kst-29893-276/1/xml/kst-29893-276.xml,,29893,Veiligheid van het railvervoer
kst-24515-771,Preventie en bestrijding van stille armoede en sociale uitsluiting; Motie; Motie van het lid Lahlah over de envelop groepen in de knel niet meer inzetten voor het ontwikkelen van regulerend beleid,2024-11-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/24515/kst-24515-771/1/xml/kst-24515-771.xml,,24515,Preventie en bestrijding van stille armoede en sociale uitsluiting
kst-29984-1226,Spoor: vervoer- en beheerplan; Motie; Motie van het lid Eerdmans over garanderen dat station Maarheeze bediend zal blijven worden,2025-01-23,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29984/kst-29984-1226/1/xml/kst-29984-1226.xml,,29984,Spoor: vervoer- en beheerplan
kst-36651-27,Geweldsincidenten in Amsterdam; Motie; Motie van het lid Eerdmans over actievere bemoeienis van de minister van Justitie en Veiligheid met potentieel ontvlambare demonstraties,2024-11-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36651/kst-36651-27/1/xml/kst-36651-27.xml,,36651,Geweldsincidenten in Amsterdam
kst-29389-133,Vergrijzing en het integrale ouderenbeleid; Motie; Motie van het lid Dobbe over een ondersteuningsteam instellen om binnen twee jaar minstens 100 zorgbuurthuizen op te richten,2024-11-27,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29389/kst-29389-133/1/xml/kst-29389-133.xml,,29389,Vergrijzing en het integrale ouderenbeleid
kst-32156-136,Monumentenzorg; Motie; Motie van het lid Beckerman c.s. over komen met een reddingsplan voor de maritieme archeologie,2024-12-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32156/kst-32156-136/1/xml/kst-32156-136.xml,,32156,Monumentenzorg
kst-21501-20-2225,Europese Raad; Motie; Motie van het lid Van Baarle over geen verhoogde EU-afdracht door extra Europese investeringen in defensie,2025-03-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-20/kst-21501-20-2225/1/xml/kst-21501-20-2225.xml,,21501-20,Europese Raad
kst-31936-1191,Luchtvaartbeleid; Motie; Motie van het lid Baudet over het schrappen van het voorgenomen besluit tot beperking van het aantal vliegtuigbewegingen op Schiphol,2024-12-17,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31936/kst-31936-1191/1/xml/kst-31936-1191.xml,,31936,Luchtvaartbeleid
kst-36600-XVI-84,"Vaststelling van de begrotingsstaten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2025; Motie; Motie van het lid Dijk over mondzorg zo snel mogelijk opnemen in het basispakket",2024-10-24,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36600-XVI/kst-36600-XVI-84/1/xml/kst-36600-XVI-84.xml,,36600-XVI,"Vaststelling van de begrotingsstaten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2025"
kst-21501-20-2206,Europese Raad; Motie van de leden Eerdmans en Wilders over actief de samenwerking met de VS blijven zoeken,2025-03-05,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-20/kst-21501-20-2206/1/xml/kst-21501-20-2206.xml,,21501-20,Europese Raad
kst-31066-1488,Belastingdienst; Motie; Motie van de leden Stultiens en Dijk over beleidsopties overnemen uit het rapport over structureel verlieslatende bedrijven om ongewenste fiscale constructies aan te pakken,2025-04-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31066/kst-31066-1488/1/xml/kst-31066-1488.xml,,31066,Belastingdienst
kst-23645-842,Openbaar vervoer; Motie; Motie van het lid El Abassi over afzien van de voorgenomen bezuiniging van 335 miljoen op openbaar vervoer,2025-04-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/23645/kst-23645-842/1/xml/kst-23645-842.xml,,23645,Openbaar vervoer
kst-29826-231,Industriebeleid; Motie; Motie van de leden Eerdmans en Vermeer over landelijke regelgeving opdat houtstook beschermd wordt en de Kamer hierover voor de zomer van 2025 informeren,2024-12-19,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29826/kst-29826-231/1/xml/kst-29826-231.xml,,29826,Industriebeleid
kst-36625-9,Najaarsnota 2024; Motie; Motie van de leden Idsinga en Omtzigt over zorgen dat de expertgroep ramingen zijn bevindingen voor 15 maart 2025 aan de Kamer rapporteert,2024-12-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36625/kst-36625-9/1/xml/kst-36625-9.xml,,36625,Najaarsnota 2024
kst-28286-1369,"Dierenwelzijn; Motie; Motie van het lid Graus over het opbouwen van een DNA-databank voor de aanpak van bijtincidenten, broodfokkers en illegale handel",2024-12-05,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28286/kst-28286-1369/1/xml/kst-28286-1369.xml,,28286,Dierenwelzijn
kst-29628-1234,Politie; Motie; Motie van het lid El Abassi over inclusief en cultuursensitief beleid stimuleren door 28 miljoen van de 280 miljoen extra voor politie in te zetten voor versterking van het beleid Politie voor iedereen,2024-11-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29628/kst-29628-1234/1/xml/kst-29628-1234.xml,,29628,Politie
kst-36600-XX-58,Vaststelling van de begrotingsstaat van het Ministerie van Asiel en Migratie (XX) voor het jaar 2025; Motie; Motie van het lid Van Baarle over het opzeggen van het vertrouwen in het kabinet,2025-04-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36600-XX/kst-36600-XX-58/1/xml/kst-36600-XX-58.xml,,36600-XX,Vaststelling van de begrotingsstaat van het Ministerie van Asiel en Migratie (XX) voor het jaar 2025
kst-30175-465,Luchtkwaliteit; Motie; Motie van het lid Bamenga over de meest actuele gezondheidskundige advieswaarden van de WHO opnemen als streefwaarden in het luchtkwaliteitsbeleid,2024-09-26,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30175/kst-30175-465/1/xml/kst-30175-465.xml,,30175,Luchtkwaliteit
kst-32317-910,JBZ-Raad; Motie; Motie van het lid Vondeling over niet instemmen met het opheffen van de controles aan de landsgrenzen van Roemenië en Bulgarije,2024-12-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32317/kst-32317-910/1/xml/kst-32317-910.xml,,32317,JBZ-Raad
kst-32852-349,Grondstoffenvoorzieningszekerheid; Motie; Motie van het lid Boutkan over onderzoek naar de daadwerkelijke duurzaamheid van bekers met een plastic coating,2025-03-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32852/kst-32852-349/1/xml/kst-32852-349.xml,,32852,Grondstoffenvoorzieningszekerheid
kst-36602-115,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2025); Motie; Motie van het lid Dijk over topprioriteit geven aan een nieuwe box 3-belasting of simpele vermogingsbelasting,2024-11-12,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/36602/kst-36602-115/1/xml/kst-36602-115.xml,,36602,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2025)
kst-32637-679,Bedrijfslevenbeleid; Motie; Motie van de leden Eerdmans en Kisteman over de transitievergoeding na twee jaar loondoorbetaling bij ziekte afschaffen,2025-04-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32637/kst-32637-679/1/xml/kst-32637-679.xml,,32637,Bedrijfslevenbeleid
kst-21501-20-2219,Europese Raad; Motie; Motie van het lid Dassen over een actieplan voor het versneld aantrekken van talent uit de Verenigde Staten,2025-03-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-20/kst-21501-20-2219/1/xml/kst-21501-20-2219.xml,,21501-20,Europese Raad
kst-29023-551,"Voorzienings- en leveringszekerheid energie; Motie; Motie van het lid Vermeer over subsidies voor wind- en zonneparken zonder beschikbare netcapaciteit pauzeren en inzetten voor opslag, netverzwaring en stabiele energiebronnen",2025-03-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29023/kst-29023-551/1/xml/kst-29023-551.xml,,29023,Voorzienings- en leveringszekerheid energie
kst-32847-1220,Integrale visie op de woningmarkt; Motie; Motie van de leden Beckerman en De Hoop over de komende huurverhoging heroverwegen,2024-12-05,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32847/kst-32847-1220/1/xml/kst-32847-1220.xml,,32847,Integrale visie op de woningmarkt
kst-28684-754,Naar een veiliger samenleving; Motie; Motie van het lid Van der Plas over uitspreken dat immaterieel erfgoed in Nederland beschermd en gekoesterd dient te worden,2025-01-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28684/kst-28684-754/1/xml/kst-28684-754.xml,,28684,Naar een veiliger samenleving
kst-31936-1185,Luchtvaartbeleid; Motie; Motie van het lid Kostic over in 2025 een onderzoek naar de gevolgen van de luchtvaart voor de gezondheid opstarten en de resultaten uiterlijk medio 2026 presenteren,2024-12-17,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31936/kst-31936-1185/1/xml/kst-31936-1185.xml,,31936,Luchtvaartbeleid
kst-32849-261,Mijnbouw; Motie; Motie van het lid Postma over ook het scenario uitwerken waarbij omwonenden degenen zijn die zeggenschap krijgen over de middelen,2024-12-19,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32849/kst-32849-261/1/xml/kst-32849-261.xml,,32849,Mijnbouw
